,region,model,length,accuracy,score,loss,perplexity
697,lcdr3,balmMoE,9,1.0,0.9393388695187039,0.00017304159700870514,1.1105846166610718
698,hcdr3,balmMoE,13,0.7692307692307693,0.7380592032120779,0.10972335934638977,2.5590587579287014
699,lcdr3,balmMoE,9,1.0,0.8110263347625732,0.24392478168010712,1.2808881203333538
700,hcdr3,balmMoE,17,0.8235294117647058,0.851502760368235,0.008494599722325802,4.39362316271838
701,lcdr3,balmMoE,10,0.9,0.9112426400184631,0.0009498246945440769,1.371342706680298
702,hcdr3,balmMoE,17,0.5294117647058824,0.5249719887095339,1.626797080039978,15.311177253723145
703,lcdr3,balmMoE,10,0.9,0.9337235569953919,0.0019663353450596333,1.2901604890823364
704,hcdr3,balmMoE,8,1.0,0.907341480255127,0.06313224136829376,1.1128420233726501
705,lcdr3,balmMoE,9,1.0,0.8702860275904337,0.022350113838911057,1.1913593742582533
706,hcdr3,balmMoE,16,0.9375,0.9145220816135406,0.034727469086647034,1.7600122392177582
707,lcdr3,balmMoE,9,1.0,0.9610121912426419,0.0032433276064693928,1.0482192304399278
708,hcdr3,balmMoE,15,0.7333333333333333,0.6903982083002727,0.35749489068984985,5.384354750315349
709,lcdr3,balmMoE,10,1.0,0.9135836839675904,0.003183115739375353,1.1454185009002686
710,hcdr3,balmMoE,18,0.8333333333333334,0.8404468695322672,0.10474054515361786,38.129358457194435
711,lcdr3,balmMoE,9,1.0,0.9009063177638583,0.009056157432496548,1.1398446294996474
712,hcdr3,balmMoE,17,0.7647058823529411,0.8035768200369442,0.12710759043693542,4.982162454549004
713,lcdr3,balmMoE,12,1.0,0.882267544666926,0.033570628613233566,1.2824439505736034
714,hcdr3,balmMoE,28,0.39285714285714285,0.6460909997778279,1.8559794425964355,93.02283165710313
715,lcdr3,balmMoE,10,0.6,0.7506363213062286,1.0209258794784546,23.980084812641145
716,hcdr3,balmMoE,18,0.4444444444444444,0.5309371062450938,1.8434178829193115,12.005702243910896
717,lcdr3,balmMoE,9,0.6666666666666666,0.7543615996837616,0.03686794638633728,13.393647074699402
718,hcdr3,balmMoE,15,0.5333333333333333,0.5944996337095897,1.0408521890640259,99.93866039117178
719,lcdr3,balmMoE,10,1.0,0.8207108080387115,0.19495898485183716,1.263382649421692
720,hcdr3,balmMoE,6,0.3333333333333333,0.68397323290507,2.406546115875244,198.0564742287
721,lcdr3,balmMoE,9,0.7777777777777778,0.6853421197997199,1.185834288597107,569.7278412448036
722,hcdr3,balmMoE,22,0.5454545454545454,0.5809672989628532,0.9379064440727234,25.169296822764657
723,lcdr3,balmMoE,11,0.9090909090909091,0.8773920156738975,0.032498300075531006,82.09983974153346
724,hcdr3,balmMoE,19,0.5789473684210527,0.6619528626140795,0.44782716035842896,24.193647798738983
725,lcdr3,balmMoE,9,1.0,0.9829191168149313,0.00157743610907346,1.0183108647664387
726,hcdr3,balmMoE,13,0.3076923076923077,0.42330430218806636,2.757007360458374,48.04434897349431
727,lcdr3,balmMoE,9,1.0,0.9536928004688687,0.0010933956364169717,1.0737673309114244
728,hcdr3,balmMoE,13,0.6153846153846154,0.6993059103305523,0.44073373079299927,128.63209896821243
729,lcdr3,balmMoE,9,0.8888888888888888,0.8775483171145121,0.06356161832809448,2.7765673531426325
730,hcdr3,balmMoE,14,0.2857142857142857,0.6062166201216834,2.0104594230651855,116.83168647970471
731,lcdr3,balmMoE,9,1.0,0.8432460327943166,0.06916151940822601,1.2876177628835042
732,hcdr3,balmMoE,16,0.625,0.7008038070052862,0.2958192527294159,6.162364162504673
733,lcdr3,balmMoE,10,1.0,0.8956572979688644,0.0012143198400735855,1.2638355851173402
734,hcdr3,balmMoE,14,0.8571428571428571,0.8694816742624555,0.036463625729084015,32.91760402066367
735,lcdr3,balmMoE,8,0.875,0.880601279437542,0.019316688179969788,3.84942264854908
736,hcdr3,balmMoE,16,0.4375,0.5027017714455724,2.2405037879943848,15.149550944566727
737,lcdr3,balmMoE,10,0.8,0.9175246238708497,0.0007004758808761835,2.210227847099304
738,hcdr3,balmMoE,12,0.6666666666666666,0.7320476745565733,0.35920044779777527,3.316252122322718
739,lcdr3,balmMoE,10,1.0,0.9122498124837876,0.00021635352459270507,1.3357802867889403
740,hcdr3,balmMoE,22,0.4090909090909091,0.5173414139585062,1.9877712726593018,77.34298502857035
741,lcdr3,balmMoE,9,0.8888888888888888,0.9259485039446089,0.00019653922936413437,1.2047581010394626
742,hcdr3,balmMoE,16,0.75,0.9187163226306438,0.014223063364624977,133.10796634107828
