,region,model,accuracy,score,loss,perplexity
168,HC-FR1,balmMoE,1.0,0.9633087086677551,0.020167851820588112,1.0416786098480224
169,HC-FR1,balmMoE,1.0,0.9621428036689759,0.009092535823583603,1.0496972846984862
170,HC-FR1,balmMoE,0.92,0.9388718342781067,0.03190039470791817,2.2088026571273804
171,HC-FR1,balmMoE,0.92,0.9740415596961975,0.019888248294591904,14.91479983329773
172,HC-FR1,balmMoE,1.0,0.9998611545562744,1.808563138183672e-05,1.0001389408111572
173,HC-FR1,balmMoE,0.96,0.9732013392448425,0.015687812119722366,2.2139361810684206
174,HC-FR1,balmMoE,0.96,0.98656729221344,0.013139625079929829,15.102344069480896
175,HC-FR1,balmMoE,0.96,0.9830654096603394,0.008592815138399601,44.953631873130796
176,HC-FR1,balmMoE,1.0,0.9465369153022766,0.021812202408909798,1.0606512069702148
177,HC-FR1,balmMoE,0.96,0.9311353993415833,0.02106817625463009,1.4715512371063233
178,HC-FR1,balmMoE,1.0,0.9806067609786987,0.006937150377780199,1.0211737489700317
179,HC-FR1,balmMoE,1.0,0.9880923151969909,0.004770296160131693,1.0122631359100343
180,HC-FR1,balmMoE,0.96,0.9766476392745972,0.012121004052460194,10.35107738494873
181,HC-FR1,balmMoE,0.96,0.9682553625106811,0.014326809905469418,2.9079094696044923
182,HC-FR1,balmMoE,0.96,0.9636534452438354,0.02206452004611492,4.732930226325989
183,HC-FR1,balmMoE,0.88,0.9331265330314636,0.03973707556724548,2.3838378477096556
184,HC-FR1,balmMoE,0.96,0.9836824321746827,0.014963587746024132,10.223066606521606
185,HC-FR1,balmMoE,0.92,0.9201069808006287,0.04977366328239441,3.573957405090332
186,HC-FR1,balmMoE,1.0,0.9999852895736694,1.0898718755925074e-05,1.0000147104263306
187,HC-FR1,balmMoE,1.0,0.9683016133308411,0.010562806390225887,1.034180269241333
188,HC-FR1,balmMoE,0.92,0.9482550513744354,0.01639472134411335,2.2855366134643553
189,HC-FR1,balmMoE,1.0,0.9865736389160156,0.005788339301943779,1.0138807153701783
190,HC-FR1,balmMoE,1.0,0.9634620642662048,0.01833474077284336,1.039780888557434
191,HC-FR1,balmMoE,0.84,0.9168200254440307,0.058642785996198654,8.742618680000305
192,HC-FR1,balmMoE,1.0,0.9900785756111145,0.006183371413499117,1.0101746559143066
193,HC-FR1,balmMoE,1.0,0.9713867115974426,0.014679797925055027,1.0311095428466797
194,HC-FR1,balmMoE,0.96,0.9578914904594421,0.0224282406270504,2.0758023118972777
195,HC-FR1,balmMoE,1.0,0.9999272012710572,2.3873715690569952e-05,1.000072808265686
196,HC-FR1,balmMoE,0.92,0.9757691240310669,0.004158507566899061,44.72424520015716
197,HC-FR1,balmMoE,1.0,0.9975331139564514,0.0008294080034829676,1.0024845218658447
198,HC-FR1,balmMoE,0.84,0.8780708169937134,0.09274417161941528,5.887453484535217
199,HC-FR1,balmMoE,1.0,0.9866009306907654,0.007591385394334793,1.0138838768005372
200,HC-FR1,balmMoE,1.0,0.9668110513687134,0.014637056738138199,1.0366979455947876
201,HC-FR1,balmMoE,0.96,0.9474753022193909,0.021141935139894485,1.7121042108535767
202,HC-FR1,balmMoE,1.0,0.9796617937088012,0.007864526472985744,1.0224663543701171
203,HC-FR1,balmMoE,0.92,0.9770915198326111,0.004220861475914717,6.181080379486084
204,HC-FR1,balmMoE,0.92,0.990194296836853,0.005989988800138235,11947.597837486268
205,HC-FR1,balmMoE,1.0,0.9843159174919128,0.011027781292796135,1.0162701988220215
206,HC-FR1,balmMoE,0.96,0.9621776270866395,0.016648413613438606,3.5131138038635252
207,HC-FR1,balmMoE,1.0,0.9769828128814697,0.012804192490875721,1.0247840833663941
208,HC-FR1,balmMoE,1.0,0.9562091159820557,0.022902939468622208,1.0490806341171264
209,HC-FR1,balmMoE,1.0,0.9754116296768188,0.012551423162221909,1.0263373422622681
210,HC-FR1,balmMoE,0.96,0.9815389347076416,0.01121191494166851,3.008831362724304
211,HC-FR1,balmMoE,1.0,0.993084545135498,0.004323833156377077,1.0070412921905518
212,HC-FR1,balmMoE,1.0,0.9861395597457886,0.00666353153064847,1.0144554281234741
213,HC-FR1,balmMoE,1.0,0.9675609350204468,0.01339198462665081,1.0360236072540283
214,HC-FR1,balmMoE,0.96,0.9812729954719543,0.008029727265238762,3.086846556663513
215,HC-FR1,balmMoE,0.92,0.965177013874054,0.020178580656647682,35.2886520576477
216,HC-FR1,balmMoE,0.84,0.9538104891777038,0.02263142354786396,5.764137926101685
217,HC-FR1,balmMoE,1.0,0.9999665904045105,1.803618943085894e-05,1.0000334119796752
218,HC-FR1,balmMoE,0.96,0.9586983966827393,0.009536662138998508,1.2811107206344605
219,HC-FR1,balmMoE,1.0,0.9668516933917999,0.009280509315431118,1.0569375658035278
220,HC-FR1,balmMoE,1.0,0.9539641880989075,0.024773437529802322,1.0518676805496217
221,HC-FR1,balmMoE,1.0,0.9729289078712463,0.012330206111073494,1.0289577913284302
222,HC-FR1,balmMoE,0.88,0.9368829154968261,0.034627798944711685,14.613002848625182
223,HC-FR1,balmMoE,1.0,0.9999650597572327,2.191961721109692e-05,1.000034942626953
224,HC-FR1,balmMoE,1.0,0.9999822521209717,1.195975437440211e-05,1.0000177478790284
225,HC-FR1,balmMoE,1.0,0.9998668479919434,2.8790234864572994e-05,1.0001333141326905
226,HC-FR1,balmMoE,0.92,0.9306064224243165,0.02530132234096527,5.24434693813324
227,HC-FR1,balmMoE,0.96,0.9263379669189453,0.03311833739280701,8.75775634765625
228,HC-FR1,balmMoE,1.0,0.999963641166687,1.8300977899343707e-05,1.000036358833313
229,HC-FR1,balmMoE,1.0,0.9684744954109192,0.013580254279077053,1.0348635721206665
230,HC-FR1,balmMoE,0.96,0.9172823917865753,0.016934240236878395,1.1551945543289184
231,HC-FR1,balmMoE,0.96,0.9773478770256042,0.009514286182820797,2.088939723968506
232,HC-FR1,balmMoE,0.96,0.9628246116638184,0.014439965598285198,1.0894298028945923
233,HC-FR1,balmMoE,0.92,0.9482828497886657,0.019197026267647743,7.2816441822052
234,HC-FR1,balmMoE,1.0,0.9998953413963317,5.761990905739367e-05,1.000104684829712
235,HC-FR1,balmMoE,1.0,0.9999450850486755,1.9304443412693217e-05,1.000054922103882
236,HC-FR1,balmMoE,1.0,0.9991726851463318,4.1427003452554345e-05,1.0008353042602538
237,HC-FR1,balmMoE,1.0,0.9998790287971496,6.741046672686934e-05,1.0001210117340087
238,HC-FR1,balmMoE,0.96,0.9518331575393677,0.013977404683828354,2.1254435873031614
239,HC-FR1,balmMoE,1.0,0.940190601348877,0.036995936185121536,1.0693730306625366
240,HC-FR1,balmMoE,0.96,0.9969687914848328,0.0008098558755591512,394.69975143909454
241,HC-FR1,balmMoE,1.0,0.9793114566802978,0.008635477162897587,1.022188539505005
242,HC-FR1,balmMoE,0.96,0.9737342643737793,0.013571095652878284,2.4591502141952515
243,HC-FR1,balmMoE,0.96,0.9611547422409058,0.017261547967791557,1.4935164737701416
244,HC-FR1,balmMoE,1.0,0.9999611616134644,1.6912743376451544e-05,1.0000388383865357
245,HC-FR1,balmMoE,1.0,0.9999753904342651,1.562088255013805e-05,1.0000246095657348
246,HC-FR1,balmMoE,0.88,0.9462992191314697,0.0406603068113327,4.156350975036621
247,HC-FR1,balmMoE,0.92,0.9644498300552368,0.00818940345197916,21.4088537979126
248,HC-FR1,balmMoE,0.92,0.940547251701355,0.023635441437363625,1.7410575342178345
249,HC-FR1,balmMoE,1.0,0.9943778610229492,0.004040128085762262,1.0056852531433105
250,HC-FR1,balmMoE,0.92,0.9481272792816162,0.022683274000883102,3.2871490859985353
251,HC-FR1,balmMoE,1.0,0.9798828840255738,0.012960420921444893,1.0210224771499634
252,HC-FR1,balmMoE,1.0,0.9985468316078187,4.691951835411601e-05,1.0015017175674439
253,HC-FR1,balmMoE,1.0,0.9965808200836181,0.0017997368704527617,1.003454704284668
254,HC-FR1,balmMoE,0.92,0.9298159718513489,0.031943585723638535,1.4866677141189575
255,HC-FR1,balmMoE,1.0,0.9999304962158203,2.4508952265023254e-05,1.000069522857666
256,HC-FR1,balmMoE,1.0,0.9694339680671692,0.020895540714263916,1.0325786352157593
257,HC-FR1,balmMoE,1.0,0.9849178504943847,0.009230006486177444,1.015620183944702
258,HC-FR1,balmMoE,0.92,0.9606096768379211,0.020838692784309387,81.27256123542786
259,HC-FR1,balmMoE,0.96,0.9708269333839417,0.023236237466335297,1.4936742115020751
260,HC-FR1,balmMoE,1.0,0.984471263885498,0.00812583602964878,1.0162818241119385
261,HC-FR1,balmMoE,0.84,0.9528689074516297,0.019679130986332893,9.299751477241516
262,HC-FR1,balmMoE,1.0,0.9863441944122314,0.008552391082048416,1.0140334510803222
263,HC-FR1,balmMoE,1.0,0.9747126650810242,0.014285880140960217,1.0272670412063598
