,region,model,length,accuracy,score,loss,perplexity
1737,lcdr3,balm,12,0.9166666666666666,0.9195986390113831,9.00025020200701e-06,1.2819881836573284
1738,hcdr3,balm,14,0.7857142857142857,0.7515269411461694,0.020786080043762922,3.864531857626779
1739,lcdr3,balm,11,1.0,0.955616680058566,4.410734163684538e-06,1.0620298168875955
1740,hcdr3,balm,18,0.7222222222222222,0.6367486673924658,0.4077344611287117,8.55142033762402
1741,lcdr3,balm,9,0.8888888888888888,0.9238153729173872,3.194758028257638e-05,34.18195100625356
1742,hcdr3,balm,18,0.7222222222222222,0.8035258286529117,0.0023552532074972987,9.32056219710244
1743,lcdr3,balm,12,1.0,0.9875196913878123,2.9861455004720483e-05,1.013822615146637
1744,hcdr3,balm,9,0.8888888888888888,0.7275446322229173,0.3934168815612793,4.413493103451199
1745,lcdr3,balm,9,0.8888888888888888,0.9701230989562141,0.0001802282058633864,3.0872659418318005
1746,hcdr3,balm,16,0.6875,0.7080444786697626,0.01349861256312579,10.161781668663025
1747,lcdr3,balm,11,0.9090909090909091,0.9460033828561957,8.583032467868179e-06,1.2961023612455889
1748,hcdr3,balm,24,0.625,0.6936259996145964,0.1111501082777977,7.367358182867368
1749,lcdr3,balm,9,0.8888888888888888,0.9597549438476562,2.0265373677830212e-05,4.287440962261623
1750,hcdr3,balm,12,0.75,0.6423877266546091,0.25745848985388875,6.630862295627594
1751,lcdr3,balm,9,0.8888888888888888,0.9344217843479581,0.00011050090688513592,2.329790989557902
1752,hcdr3,balm,24,0.4583333333333333,0.6126800483713547,1.4999316930770874,59.53472107152144
1753,lcdr3,balm,9,0.7777777777777778,0.9232978986369239,3.135155202471651e-05,3.259849058257209
1754,hcdr3,balm,22,0.7272727272727273,0.7101826261390339,0.0497722402215004,12.284760838205164
1755,lcdr3,balm,10,0.9,0.9253315418958664,6.687289351248182e-05,3.582195591926575
1756,hcdr3,balm,19,0.8421052631578947,0.7815297755755877,0.028801914304494858,2.89231981101789
1757,lcdr3,balm,10,0.9,0.9534038782119751,0.00010942672997771297,1.3420887112617492
1758,hcdr3,balm,21,0.7619047619047619,0.6934469001633781,0.3411277234554291,4.682163584799993
1759,lcdr3,balm,9,0.8888888888888888,0.9373781813515557,4.494089080253616e-05,1.3794497516420152
1760,hcdr3,balm,9,0.6666666666666666,0.6640030609236823,0.618497371673584,15.554876844088236
1761,lcdr3,balm,9,0.8888888888888888,0.9229625860850016,6.41325386823155e-05,3.7309983174006143
1762,hcdr3,balm,16,0.875,0.8138323687016964,0.01861051912419498,1.831072174012661
1763,lcdr3,balm,12,0.8333333333333334,0.906909704208374,3.5284839668747736e-05,1.747128188610077
1764,hcdr3,balm,17,0.5882352941176471,0.7026262397275251,0.07537942379713058,32.99311717117534
1765,lcdr3,balm,10,0.9,0.9104359000921249,2.789429527183529e-05,1.8329897284507752
1766,hcdr3,balm,25,0.48,0.6276526716351509,1.780557632446289,93.67152956008911
1767,lcdr3,balm,10,0.9,0.9370347917079925,2.6822047516361636e-06,20.14004623889923
1768,hcdr3,balm,21,0.8571428571428571,0.8189201376267842,0.0005856229108758271,3.134104359717596
1769,lcdr3,balm,10,0.9,0.9031047403812409,3.063603048758523e-05,6.380237114429474
1770,hcdr3,balm,12,0.5833333333333334,0.5910197136302789,1.3287363350391388,81.8693238099416
1771,lcdr3,balm,10,1.0,0.9305558323860168,1.627185952202126e-05,1.1102422952651978
1772,hcdr3,balm,14,0.6428571428571429,0.709755791085107,0.4694271832704544,11.32201726947512
1773,lcdr3,balm,9,1.0,0.9770604504479302,0.0001677133986959234,1.0283448961046007
1774,hcdr3,balm,12,0.5833333333333334,0.5452653542160988,1.7420110702514648,8.59456013639768
1775,lcdr3,balm,10,0.8,0.9629707753658294,0.0005078308531665243,7.8188778281211855
1776,hcdr3,balm,14,0.5,0.5504380879657609,1.5140673518180847,19.094518695558822
1777,lcdr3,balm,9,1.0,0.9797747201389737,3.9934315282152966e-05,1.023830082681444
1778,hcdr3,balm,17,0.5294117647058824,0.5715073583757176,1.345754623413086,14.268131564645206
1779,lcdr3,balm,11,0.9090909090909091,0.907945678992705,4.768360213347478e-06,2.102922190319408
1780,hcdr3,balm,16,0.5,0.5767275635153055,1.483260989189148,21.352684877812862
1781,lcdr3,balm,8,0.875,0.8855302259325981,0.0009983052914321888,4.666304886341095
1782,hcdr3,balm,21,0.6666666666666666,0.7523526116496041,0.07773949950933456,109.57158293042865
1783,lcdr3,balm,10,1.0,0.8843286633491516,0.018576785922050476,1.1816245317459106
1784,hcdr3,balm,20,0.85,0.7885871894657612,0.0004689960405812599,5.8017984390258786
1785,lcdr3,balm,9,1.0,0.9216071830855476,8.583032467868179e-06,1.2432614299986098
1786,hcdr3,balm,17,0.6470588235294118,0.6991260165677351,0.010233079083263874,12.582827014081618
1787,lcdr3,balm,9,1.0,0.9594293700324165,1.1324817933200393e-05,1.049466570218404
1788,hcdr3,balm,12,0.5833333333333334,0.577901748319467,0.8759323358535767,9.913811206817627
1789,lcdr3,balm,9,1.0,0.9764415754212273,5.006777428206988e-06,1.0261323187086318
1790,hcdr3,balm,22,0.7272727272727273,0.7301206385547464,0.20070754596963525,8.03195348111066
1791,lcdr3,balm,9,0.7777777777777778,0.943127797709571,2.586808113846928e-05,3.5931022299660578
1792,hcdr3,balm,13,0.38461538461538464,0.5479456793803436,2.597156047821045,34.98261150946984
1793,lcdr3,balm,9,0.8888888888888888,0.9734614292780558,7.4741430580616e-05,11.645643181271023
1794,hcdr3,balm,15,0.3333333333333333,0.5253897289435069,2.481233596801758,16.109733271598817
1795,lcdr3,balm,10,0.9,0.9730368435382843,3.069581180170644e-05,2.155429315567017
1796,hcdr3,balm,23,0.7391304347826086,0.6767052541608396,0.3260984718799591,5.88757742487866
1797,lcdr3,balm,8,1.0,0.8862240239977837,2.0622909232770326e-05,1.2178999036550522
1798,hcdr3,balm,20,0.55,0.731590424478054,0.20978867448866367,28.06636443734169
1799,lcdr3,balm,9,0.8888888888888888,0.9730071425437927,1.6569954823353328e-05,6.380951590008205
1800,hcdr3,balm,11,0.5454545454545454,0.5614617927507921,1.6482157707214355,56.52106433564966
1801,lcdr3,balm,10,1.0,0.9623196423053741,1.4543357679031033e-05,1.0468963980674744
1802,hcdr3,balm,14,0.6428571428571429,0.5803739907486098,0.916379302740097,14.349723151751927
1803,lcdr3,balm,12,1.0,0.9517601182063421,2.1755325860794983e-05,1.0784142414728801
1804,hcdr3,balm,16,0.5,0.5732195181772113,2.0525225400924683,35.60334103554487
1805,lcdr3,balm,10,1.0,0.9208564281463623,5.084141776023898e-05,1.1645987033843994
1806,hcdr3,balm,18,0.9444444444444444,0.780792858865526,0.0030649328837171197,6.702089289824168
